count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.95966,2.27281,-2.00E+10,-15954.9,16954,16753
462,758,-1.82599,-4.13E+23,-0.076052,-1.27E+22,0.596024,0.6,-103,-0.265111,-958305,-0.0115085,1.40E+07,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
463,753,-1.82599,-4.15E+23,-0.103768,-1.09E+23,0.596329,0.6,-101,-0.265111,-1.45E+06,-0.00189933,-1.74E+06,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
464,751,-1.82599,-4.10E+23,-0.0872108,-1.11E+23,0.5961,0.6,-99,-0.265111,-2.33E+06,0.00257985,-2.31E+07,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
465,756,-1.82301,-4.12E+23,-0.0369244,-4.03E+22,0.596024,0.6,-101,-0.26809,-1.42E+06,-0.0161873,-3.47E+07,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
466,753,-1.82897,-4.16E+23,-0.00648918,-2.28E+22,0.596405,0.6,-101,-0.265111,-1.41E+06,-0.0393438,-2.39E+07,0.601212,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
467,748,-1.82599,-4.08E+23,-0.0325266,-2.12E+22,0.5961,0.6,-106,-0.262132,-534288,0.00190114,-872942,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
468,750,-1.82599,-4.10E+23,-0.0346619,5.08E+22,0.596176,0.6,-105,-0.265111,-634135,0.0584771,2.00E+07,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
469,754,-1.82599,-4.14E+23,-0.00620935,6.11E+22,0.596252,0.6,-103,-0.262132,-944635,0.0661251,2.56E+07,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
470,752,-1.82599,-4.09E+23,0.00721132,1.22E+22,0.596024,0.6,-99,-0.265111,-2.40E+06,0.0515145,6.40E+06,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
471,748,-1.82599,-4.09E+23,0.0108056,3.03E+22,0.596176,0.6,-94,-0.265111,1.28E+07,0.0116056,7.70E+07,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
472,750,-1.82897,-4.13E+23,-0.0106556,4.29E+22,0.596329,0.6,-95,-0.259154,-2.89E+08,0.0120609,-1.75E+09,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
473,754,-1.82599,-4.11E+23,-0.0367112,2.68E+21,0.596024,0.6,-99,-0.26809,-2.43E+06,0.0291499,-4.07E+09,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
474,751,-1.82301,-4.11E+23,0.00239395,-1.56E+22,0.596176,0.6,-104,-0.265111,-803019,-0.0315192,-2.10E+09,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
475,745,-1.82897,-4.07E+23,0.0379194,1.76E+22,0.596176,0.6,-106,-0.265111,-523214,-0.0680025,1.23E+09,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
476,749,-1.82301,-4.10E+23,0.0224606,6.12E+22,0.596176,0.6,-105,-0.262132,-644717,-0.0246775,2.29E+09,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
477,762,-1.82301,-4.21E+23,0.0501514,-2.17E+22,0.596329,0.6,-104,-0.265111,-783950,0.0199277,2.10E+09,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
478,768,-1.82301,-4.27E+23,0.0881051,-2.62E+23,0.596481,0.6,-101,-0.262132,-1.46E+06,0.0329226,1.45E+09,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
479,765,-1.82599,-4.19E+23,0.0599566,-3.99E+23,0.5961,0.6,-99,-0.265111,-2.31E+06,0.0292038,7.78E+08,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
480,762,-1.82301,-4.18E+23,0.0120939,-2.78E+23,0.596176,0.6,-100,-0.265111,-1.77E+06,-0.00037967,2.77E+08,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
481,757,-1.82301,-4.20E+23,0.00907252,-9.63E+22,0.596481,0.6,-102,-0.265111,-1.15E+06,-0.0325325,598762,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
482,751,-1.82897,-4.11E+23,-0.0144612,5.20E+22,0.596176,0.6,-101,-0.262132,-1.42E+06,-0.0170974,-1.03E+08,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
483,749,-1.82599,-4.11E+23,-0.0799649,2.09E+23,0.596252,0.6,-99,-0.262132,-2.37E+06,0.0337476,-1.24E+08,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
484,752,-1.82897,-4.14E+23,-0.105263,2.58E+23,0.596329,0.6,-97,-0.265111,-4.50E+06,0.0455274,-1.28E+08,0.601212,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
485,759,-1.82897,-4.15E+23,-0.107341,1.58E+23,0.5961,0.6,-97,-0.265111,-4.95E+06,-0.00196082,-1.33E+08,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
486,771,-1.82897,-4.26E+23,-0.0992688,-3.54E+22,0.596252,0.6,-97,-0.265111,-5.09E+06,-0.0410682,-1.21E+08,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
487,784,-1.82897,-4.38E+23,-0.0691518,-3.40E+23,0.596481,0.6,-96,-0.262132,-1.04E+07,-0.0261511,-1.24E+08,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
488,789,-1.83195,-4.36E+23,-0.0580479,-5.95E+23,0.5961,0.6,-96,-0.265111,-1.10E+07,0.00703501,-1.68E+08,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
489,779,-1.83493,-4.30E+23,-0.0977717,-5.50E+23,0.596176,0.6,-94,-0.265111,1.12E+07,-0.00115885,-3.50E+07,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
490,764,-1.83195,-4.22E+23,-0.127768,-2.37E+23,0.596329,0.6,-93,-0.265111,5.91E+06,-0.0242157,2.88E+08,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
491,758,-1.83195,-4.19E+23,-0.0856724,1.19E+23,0.596405,0.6,-96,-0.262132,-1.10E+07,-0.0072107,3.08E+08,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
492,759,-1.83195,-4.20E+23,-0.0251796,3.21E+23,0.596405,0.6,-103,-0.265111,-1.05E+06,0.0217453,3.72E+07,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
493,762,-1.83195,-4.22E+23,0.00658603,3.14E+23,0.596405,0.6,-107,-0.26809,-574122,-0.012143,-6.14E+07,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
494,766,-1.83195,-4.26E+23,0.0179219,1.68E+23,0.596481,0.6,-108,-0.265111,-627687,-0.0628216,-1.28E+07,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
495,763,-1.83195,-4.25E+23,0.0177656,1.57E+21,0.596558,0.6,-108,-0.262132,-623511,-0.0268006,1.33E+07,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
496,753,-1.83195,-4.16E+23,0.0129076,-2.03E+22,0.596405,0.6,-107,-0.26809,-552418,0.0152673,2.06E+07,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
497,746,-1.83195,-4.11E+23,0.0074194,1.38E+23,0.596405,0.6,-104,-0.265111,-790226,-0.0115015,1.75E+07,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
498,754,-1.83493,-4.15E+23,-0.0167921,2.64E+23,0.596329,0.6,-100,-0.26809,-1.82E+06,-0.039395,1.85E+06,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
499,769,-1.83493,-4.24E+23,-0.0621442,1.58E+23,0.596252,0.6,-98,-0.262132,-3.04E+06,-0.0201766,-2.87E+07,0.601212,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
500,774,-1.84088,-4.28E+23,-0.124041,-1.02E+23,0.596252,0.6,-100,-0.262132,-1.87E+06,0.0532457,-4.90E+07,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
501,770,-1.83791,-4.25E+23,-0.17615,-2.70E+23,0.596252,0.6,-99,-0.265111,-2.22E+06,0.0892103,-3.90E+07,0.601364,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
502,764,-1.83493,-4.22E+23,-0.130189,-2.34E+23,0.596329,0.6,-96,-0.265111,-9.41E+06,0.0400424,-6.94E+07,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
503,763,-1.83791,-4.20E+23,-0.0360893,-8.55E+22,0.596252,0.6,-94,-0.265111,1.18E+07,-0.0110299,-1.99E+07,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
504,760,-1.83493,-4.19E+23,0.0125099,4.92E+22,0.596329,0.6,-94,-0.26809,1.18E+07,-0.0490906,2.42E+08,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
505,755,-1.84088,-4.17E+23,0.0090032,1.31E+23,0.596405,0.6,-96,-0.262132,-1.10E+07,-0.0513305,2.73E+08,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
506,750,-1.83791,-4.15E+23,-0.0352783,1.81E+23,0.596481,0.6,-98,-0.265111,-3.40E+06,0.00199964,-4.38E+07,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
507,753,-1.84088,-4.18E+23,-0.0644138,1.76E+23,0.596558,0.6,-98,-0.265111,-3.40E+06,0.0237884,-2.15E+08,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
508,759,-1.83791,-4.20E+23,-0.0593002,8.64E+22,0.596405,0.6,-94,-0.265111,1.12E+07,0.00645411,-7.86E+07,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
509,763,-1.83791,-4.24E+23,-0.0213031,-4.61E+22,0.596481,0.6,-92,-0.265111,4.00E+06,-0.00244299,1.46E+08,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
510,767,-1.84088,-4.28E+23,0.000108454,-1.80E+23,0.596558,0.6,-92,-0.262132,4.09E+06,0.0145386,2.01E+08,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
511,775,-1.83791,-4.35E+23,-0.0110889,-3.11E+23,0.596634,0.6,-92,-0.262132,4.06E+06,0.0576164,1.22E+08,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
512,784,-1.84088,-4.38E+23,-0.0127435,-4.24E+23,0.596481,0.6,-92,-0.265111,4.12E+06,0.059851,5.71E+07,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
513,787,-1.84088,-4.40E+23,-0.0299987,-4.66E+23,0.596481,0.6,-94,-0.262132,1.18E+07,0.0246274,6.71E+07,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
514,782,-1.83791,-4.38E+23,-0.0290369,-3.95E+23,0.596558,0.6,-97,-0.265111,-5.02E+06,0.00345275,4.37E+07,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
515,777,-1.84088,-4.33E+23,-0.000791113,-2.13E+23,0.596481,0.6,-101,-0.259154,-1.45E+06,0.0137254,-1.28E+08,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
516,775,-1.83791,-4.31E+23,0.0111298,1.52E+22,0.596405,0.6,-103,-0.262132,-951440,0.0541383,-2.26E+08,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
517,774,-1.83791,-4.29E+23,0.033053,1.84E+23,0.596329,0.6,-101,-0.262132,-1.44E+06,0.0561694,-1.78E+08,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
518,773,-1.84088,-4.32E+23,0.0332026,2.27E+23,0.596558,0.6,-98,-0.262132,-3.26E+06,0.0218687,-1.26E+08,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
519,774,-1.84088,-4.30E+23,-0.0156254,1.68E+23,0.596405,0.6,-95,-0.265111,-5.00E+07,-0.0182145,-4.12E+08,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
520,772,-1.83791,-4.31E+23,-0.0315296,9.55E+22,0.596558,0.6,-91,-0.265111,3.11E+06,-0.0698929,-7.03E+08,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
521,759,-1.83791,-4.26E+23,0.0104154,7.33E+22,0.596786,0.6,-87,-0.265111,1.62E+06,-0.0923904,-2.44E+08,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
522,741,-1.83493,-4.10E+23,0.0649185,2.17E+23,0.596558,0.6,-86,-0.271069,1.47E+06,-0.116743,3.46E+08,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
523,735,-1.83493,-4.02E+23,0.109895,5.20E+23,0.596329,0.6,-89,-0.262132,2.08E+06,-0.115226,4.89E+08,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
524,744,-1.83195,-4.13E+23,0.138814,6.41E+23,0.596634,0.6,-92,-0.265111,3.88E+06,-0.0233941,4.35E+08,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
525,759,-1.83493,-4.23E+23,0.133307,3.54E+23,0.596634,0.6,-94,-0.265111,1.02E+07,0.0408695,3.66E+08,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
526,763,-1.83791,-4.23E+23,0.0550583,-6.63E+22,0.596405,0.6,-95,-0.265111,-2.89E+08,0.0363626,-1.68E+09,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
527,760,-1.83195,-4.23E+23,-0.012092,-2.83E+23,0.596558,0.6,-97,-0.262132,-5.24E+06,0.0447002,-4.14E+09,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
528,760,-1.83195,-4.23E+23,0.0234859,-2.95E+23,0.596558,0.6,-99,-0.265111,-2.51E+06,0.056136,-2.22E+09,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
529,761,-1.83493,-4.24E+23,0.0518771,-2.27E+23,0.596558,0.6,-98,-0.265111,-3.23E+06,0.0257913,1.12E+09,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
530,755,-1.83195,-4.18E+23,0.0296306,-1.11E+23,0.596481,0.6,-94,-0.265111,1.32E+07,-0.013658,2.31E+09,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
531,755,-1.83195,-4.18E+23,0.0324467,3.34E+22,0.596481,0.6,-90,-0.262132,2.49E+06,-0.00625238,2.32E+09,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
532,766,-1.82897,-4.27E+23,0.0648276,6.08E+22,0.596558,0.6,-87,-0.265111,1.64E+06,0.0185147,1.66E+09,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
533,765,-1.82897,-4.24E+23,0.100678,-4.13E+22,0.596405,0.6,-85,-0.265111,1.35E+06,0.00377258,8.56E+08,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
534,765,-1.83195,-4.23E+23,0.088364,-8.19E+22,0.596329,0.6,-85,-0.262132,1.35E+06,-0.00338292,2.83E+08,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
535,771,-1.82599,-4.32E+23,0.0595533,-1.00E+23,0.596634,0.6,-87,-0.262132,1.66E+06,0.0344475,-3.01E+07,0.601212,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
536,777,-1.82599,-4.36E+23,0.0916295,-2.20E+23,0.596634,0.6,-87,-0.265111,1.62E+06,0.0406935,-1.47E+08,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
537,773,-1.82897,-4.32E+23,0.100148,-3.00E+23,0.596558,0.6,-85,-0.265111,1.34E+06,-0.007731,-1.56E+08,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
538,758,-1.82897,-4.23E+23,0.0366704,-1.65E+23,0.596634,0.6,-85,-0.265111,1.34E+06,-0.0456461,-1.22E+08,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
539,746,-1.82897,-4.16E+23,-0.0194133,1.33E+23,0.59671,0.6,-89,-0.265111,2.05E+06,-0.0489812,-7.19E+07,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
540,750,-1.82599,-4.16E+23,-0.0173234,3.74E+23,0.596558,0.6,-97,-0.262132,-5.31E+06,-0.0171385,-7.18E+07,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
541,762,-1.82599,-4.28E+23,0.0282203,3.36E+23,0.596786,0.6,-103,-0.265111,-1.09E+06,0.0207192,-1.18E+08,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
542,767,-1.83195,-4.31E+23,0.0192592,4.39E+22,0.596786,0.6,-104,-0.262132,-822669,0.0309983,-9.68E+07,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
543,763,-1.83195,-4.24E+23,-0.0699378,-1.64E+23,0.596481,0.6,-100,-0.26809,-1.87E+06,0.00730103,-3.69E+07,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
544,758,-1.83195,-4.23E+23,-0.128038,-1.21E+23,0.596634,0.6,-94,-0.265111,1.12E+07,-0.0439213,7.38E+07,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
545,756,-1.82897,-4.23E+23,-0.0975011,-3.76E+21,0.59671,0.6,-93,-0.265111,5.98E+06,-0.0528772,2.34E+08,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
546,757,-1.83195,-4.20E+23,-0.0386138,7.46E+22,0.596481,0.6,-95,-0.265111,-1.23E+08,-0.0222335,-6.07E+08,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
547,764,-1.83195,-4.31E+23,-0.0238598,5.37E+22,0.596863,0.6,-96,-0.265111,-9.89E+06,-0.00358467,-1.79E+09,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
548,766,-1.83493,-4.30E+23,-0.0512602,-8.89E+22,0.59671,0.6,-92,-0.265111,4.09E+06,0.00508085,-1.05E+09,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
549,757,-1.83195,-4.23E+23,-0.0686516,-1.41E+23,0.59671,0.6,-87,-0.265111,1.63E+06,0.00728706,4.66E+08,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
550,749,-1.82897,-4.18E+23,-0.0172777,3.76E+21,0.59671,0.6,-85,-0.265111,1.36E+06,0.00623159,1.03E+09,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
551,755,-1.83493,-4.24E+23,0.0286035,1.35E+23,0.596863,0.6,-87,-0.262132,1.63E+06,0.024094,9.61E+08,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
552,764,-1.83195,-4.29E+23,-8.86E-05,6.82E+22,0.596786,0.6,-89,-0.265111,2.09E+06,0.0449069,6.80E+08,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
553,763,-1.83195,-4.29E+23,-0.0118297,-8.53E+22,0.596786,0.6,-87,-0.262132,1.63E+06,0.0412946,3.86E+08,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
554,756,-1.83195,-4.23E+23,0.00653432,-1.10E+23,0.59671,0.6,-86,-0.26809,1.45E+06,0.00855436,1.56E+08,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
555,754,-1.83195,-4.21E+23,0.0123519,5.34E+21,0.59671,0.6,-91,-0.265111,2.93E+06,-0.0473852,2.32E+07,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
556,764,-1.82897,-4.28E+23,0.0313666,6.43E+22,0.59671,0.6,-98,-0.265111,-3.40E+06,-0.057772,-6.16E+07,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
557,781,-1.83195,-4.36E+23,0.0506034,-6.71E+22,0.596481,0.6,-101,-0.262132,-1.56E+06,-0.00645494,-1.42E+08,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
558,790,-1.83493,-4.46E+23,0.00478207,-3.26E+23,0.59671,0.6,-101,-0.265111,-1.59E+06,0.0365819,-1.55E+08,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
559,788,-1.83493,-4.46E+23,-0.0754079,-5.32E+23,0.596786,0.6,-99,-0.262132,-2.51E+06,0.0445584,-1.13E+08,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
560,787,-1.83195,-4.43E+23,-0.0881557,-5.17E+23,0.596634,0.6,-98,-0.265111,-3.47E+06,0.0358441,-8.39E+07,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
561,786,-1.83493,-4.42E+23,-0.0496675,-3.23E+23,0.596634,0.6,-95,-0.262132,8.16E+08,0.0225945,5.43E+09,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
562,779,-1.83195,-4.39E+23,-0.0203936,-1.00E+23,0.59671,0.6,-90,-0.265111,2.48E+06,0.011044,1.18E+10,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
563,770,-1.83493,-4.34E+23,-0.00278546,1.05E+23,0.596786,0.6,-85,-0.265111,1.34E+06,-0.0167004,5.79E+09,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
564,769,-1.83195,-4.30E+23,0.005299,2.75E+23,0.596634,0.6,-83,-0.26809,1.15E+06,-0.0636622,-3.72E+09,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
565,774,-1.83195,-4.38E+23,0.0272703,2.98E+23,0.596863,0.6,-83,-0.26809,1.16E+06,-0.10591,-6.65E+09,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
566,778,-1.83195,-4.42E+23,0.0490014,1.26E+23,0.596939,0.6,-83,-0.26809,1.16E+06,-0.114792,-6.07E+09,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
567,783,-1.82599,-4.40E+23,0.0847407,-7.16E+22,0.596634,0.6,-84,-0.265111,1.24E+06,-0.0674903,-4.19E+09,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
568,789,-1.82897,-4.49E+23,0.136654,-2.03E+23,0.596939,0.6,-84,-0.262132,1.25E+06,0.0301929,-2.28E+09,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
569,787,-1.82599,-4.50E+23,0.141286,-3.23E+23,0.597092,0.6,-86,-0.265111,1.48E+06,0.102282,-8.78E+08,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
570,780,-1.82599,-4.40E+23,0.12511,-2.95E+23,0.596786,0.6,-89,-0.262132,2.08E+06,0.104387,-5.32E+07,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
571,777,-1.82599,-4.40E+23,0.104671,-7.31E+22,0.596863,0.6,-89,-0.265111,2.08E+06,0.0770652,3.11E+08,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
572,779,-1.82897,-4.42E+23,0.0479931,9.86E+22,0.596939,0.6,-86,-0.265111,1.47E+06,0.0249929,3.77E+08,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
573,777,-1.82897,-4.38E+23,-0.0283484,1.39E+23,0.596786,0.6,-86,-0.26809,1.45E+06,-0.0432091,2.95E+08,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
574,771,-1.82599,-4.34E+23,-0.0522138,1.81E+23,0.596786,0.6,-89,-0.265111,2.07E+06,-0.0796542,1.81E+08,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
575,769,-1.82599,-4.32E+23,-0.00798263,2.49E+23,0.59671,0.6,-91,-0.265111,3.00E+06,-0.0531853,9.94E+07,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
576,775,-1.82897,-4.38E+23,0.0124295,2.28E+23,0.596863,0.6,-91,-0.26809,2.97E+06,-0.0279088,5.55E+07,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
577,778,-1.82599,-4.39E+23,-0.0025163,8.09E+22,0.596786,0.6,-92,-0.265111,3.94E+06,-0.0299624,3.47E+07,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
578,769,-1.82897,-4.32E+23,-0.00793283,-7.74E+21,0.59671,0.6,-90,-0.265111,2.52E+06,-0.00276857,2.01E+07,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
579,753,-1.82897,-4.26E+23,-0.0278173,8.67E+22,0.597092,0.6,-85,-0.265111,1.34E+06,0.0291813,-1.17E+07,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
580,745,-1.83195,-4.18E+23,-0.0683327,2.75E+23,0.596939,0.6,-84,-0.26809,1.24E+06,0.0145666,-4.78E+07,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
581,751,-1.82599,-4.21E+23,-0.0663411,4.00E+23,0.596863,0.6,-87,-0.262132,1.63E+06,0.00488199,-5.64E+07,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
