count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,natural_length_right_model,deformation_right_model,natural_length_left_model,deformation_left_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.67966,2.78218,170.062,178.515,11146,14502,0.109863
350,-17,-0.941294,152.646,-0.357798,31.2569,0.331894,0.34,55,-0.345538,148.238,-0.0674972,3.01891,145.911,2.32713,150.153,2.49261,0.463577,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
351,-6,-0.941294,151.094,-0.638192,3.88526,0.332123,0.3404,62,-0.345538,148.498,-0.110764,15.4765,145.884,2.61443,150.139,0.954361,0.463959,0.4596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
352,0,-0.95023,150.112,-0.761353,-40.4548,0.332581,0.3408,57,-0.342559,148.363,-0.0986684,22.5877,145.953,2.40965,150.112,4.19E-06,0.462967,0.4592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
353,-3,-0.938315,150.569,-0.646978,-68.4233,0.333115,0.3412,49,-0.345538,148.065,-0.0469973,17.3734,145.986,2.07953,150.08,0.488813,0.462509,0.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
354,-11,-0.95023,151.745,-0.405765,-54.0688,0.333344,0.3416,48,-0.342559,147.986,-0.0128431,5.10271,145.948,2.03794,150.066,1.67859,0.463043,0.4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
355,-16,-0.95023,152.383,-0.277252,-10.3775,0.333954,0.342,49,-0.339581,148.108,0.0448661,-3.57915,146.029,2.07969,150.029,2.3541,0.461899,0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
356,-18,-0.938315,152.623,-0.149609,28.5644,0.334259,0.3424,45,-0.339581,147.98,0.116645,-5.9498,146.066,1.91373,150.011,2.61242,0.461365,0.4576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
357,-20,-0.929379,152.848,0.163436,45.9508,0.334717,0.3428,36,-0.348517,147.604,0.0747409,-8.75332,146.066,1.5377,149.984,2.86407,0.461365,0.4572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
358,-23,-0.920442,153.183,0.508534,47.601,0.335251,0.3432,28,-0.348517,147.326,-0.0828637,-15.3278,146.125,1.20081,149.951,3.23167,0.460526,0.4568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
359,-21,-0.923421,152.903,0.673577,39.5613,0.335785,0.3436,29,-0.351496,147.39,-0.205652,-19.7289,146.147,1.24312,149.919,2.98408,0.46022,0.4564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
